valor_contrato
60600000
34600000
9457764
6200000
22281360
5900000
11568000
64863540
6000000
19606667
586747
14461626
6750000
36583932
5000000
22421460
35000000
43466667
38428486
88479237
35946667
6950000
4582641676
69354432
8000000
175382190
1260000
57872000
26000000
93592500
32000000
10000000
11540000
41673800
130000000
19260000
4100000
15756000
3200000
25200000
12000000
13500000
6974500
9200000
23056000
58500000
799209639
40000000
15000000
24337600
5016667
53581500
26412732
39606000
7470000
40000000
12763800
55000000
41161680
59916500
15000000
16186500
2800000
63351000
39922913
13672467
20870068
3771481380
66732750
74922667
29243760
28000000
1014644
9166667
29950400
186435638
11368000
10500000
307326844
11400000
52159699
5507506
12510000
26628000
7617089
21000000
83820000
1800000
3149855009
78775000
29999900
37200000
23436000
8600000
38709000
66134446
21000000
46500000
79125045
25650000
35269641
40039533
2850686
21697684
36690133
3126171
37067202
17705074
6750000
19226667
18000000
110400000
1168629
8100000
28380000
960000
86580000
15000000
40375000
36537000
9803382
12012000
6300000
3000000
12084000
35629208
25350000
54630000
27953200
11400000
24501000
46593080
161778800
6900000
1537688
74092400
15000000
18270000
21000000
45573133
101171250
35162400
24354980
699848275
1997265
8400000
6691489
13200000
64872500
7274500
12600000
15079680
4500000
18000000
26250000
26000000
40330500
3835000
50734608
20800000
1650000
27000000
36399525
123404466
11350620
10754700
2440000000
18924000
11651056810
9000000
2142000
3000000
6000000
25956000
6379614
18228000
20000000
8400000
17500000
42500000
23030000
27000000
857048786
4427627
69818934
17820000
134408868
52200000
43800000
10769500
13200000
50835200
1523029167
18656000
19687710
180000000
7740000
63360000
21372416
41830000
6014171533
861652862
22899500
9782298
3360000
11400000
68000000
23433726
16269708
17140000
21000000
15000000
13498731
3579030
74700000
18525600
5893333
5100000
14040000
67881245
9000000
32560000
23250000
28180000
1100000
3786000
19600000
40000000
9100000
6000000
10710000
39900000
11187900
16055000
41282400
13509000
47621871
22016000
26449500
10000000
15474000
80000000
11124000
66000240
18133333
22567170
15000000
1427266
3891685
2010000
16848000
17997000
48416000
37264000
3560000
7290000
2150000
46590520
12751643
6081027
31200000
12800000
13200000
13800000
40000000
62216000
2178000
25119426
44845583
3838000
42817268
38280000
17846460
44345600
7500000
15000000
9860000
2600000
29440000
6150000
91200000
16000000
11121000
405150000
4960000
4500000
36180000
108100000
4433333
20000000
7000000
16400000
13059174
32664840
14855841
9803049
24125823
32110000
7293724
48000000
36000000
1500000000
16200000
8253840
36750000
55825166
1832298
9200000
8175000
18000000
23167000
25641028
5640000
4000000
11162430
9500000
31998505
8386648
23436000
3412660142
5847000
23490000
1580000
20686974
23897000
4200000
5177589
24000000
26400000
428548750
15162000
109015067
8750000
2600000
12864000
90288900
800000
33450000
22105200
11700000
180430000
4860000
949561553
66969000
14446957
24000000
5250000
223179454
10920000
2200000
11592534
4452941
14800000
12000000
11400000
30179828
3005000
15396347
28381500
104832000
6000000
1500000
44000000
25000000
7921387
4897200
15512000
36378080
13500000
111110340
9770565
28000000
22500000
5400000
28182000
6332040
40366666
25798000
142800000
45000000
25926199
9613333
15000000
5904000
2713960
138348400
18534250
36797570
75246072
3632000
11886182
28668333
5100000
2648954
16500000
17661240
3600000
10000000
12511800
8001457
10800000
33000000
8000000
27000000
2000000
28250000
68214288
9392500
16826476
54675000
8000000
2114471629
1062770000
22486225
7605125
38322200
33000000
3319200
10500000
5425000
617302586
95458614
5054000
14065000
150000000
139333333
10560000
13256885
101941195
9955302
3500000
862539000
12000000
11931000
31191000
31919997
7059600
3000000
9840000
297474153
6000000
8800000
78000000
18000000
53838483
75000000
5607360
16880000
2319340
30600000
35000000
28674000
31600000
36734909
2000000
18525000
41800000
2416667
14080500
16100000
26620000
27500000
80520000
16200000
77282995
9000000
20400000
11774115
8286162
1600000
5600000
196999893
30591100
3800000
36011890
4975000
8899200
92949241
43996500
35504000
200000000
6000000
33550339
11797833
9433333
84518000
20000000
24506792
19124712
28000000
103750000
70000000
7500000
125235000
13500000
13098000
2200000
2945300
17252000
7573333
4860000
30900000
454927439
4840000
24627350
30000000
39270000
31900000
8537802
10500000
9769206
41000000
11000000
76634020
10400000
29490127
530851149
32130000
18800000
5952000
14105000
34951667
3050000
7261500
6000000
39900000
32737257
11805564
14296704
13687800
7120800
22385333
1107534628
102182962
25200000
22880000
30324000
6330722
27902232
3695674
21813293
15025000
5929770
11256978
21000000
8916670
246622419
10500000
14606667
950000
21402990
117508611
28200000
24500000
10268000
46668000
1500000
12258400
60000000
5600000
35661293
90309333
37785000
21000000
15000000
77670000
31358901
14400000
36052736
4729050
2500000
200000000
5591100
1829376719
23815000
3200000000
2462449517
3330810
71368500
159667308
6600000
16200000
18160000
23833333
21466667
27307950
37599120
23630640
5550000
15000000
8633333
16972800
41973750
15413236
1486379284
20691000
7875000
4752792
62884934
35000000
14160000
9020000
17780000
13803660
55156500
35200000
59268000
19800000
38500000
26593819
9282000
13178880
5400000
16053333
11922777
17236267
13564058
54065333
17400000
55938396
16392024
4000000
29700000
28702666
15500000
1200000
15336595
33649574
11230000
4879733
6000000
471035946
3780000
37749789
11402744
19480000
53200000
11400000
7007100
12454848
34946813
18000000
20000000
2167500
9652358
3800000
39000000
3788598
57350000
64400000
99000000
26622096
5866000
23600000
72000000
2911846
2809170
11000000
30000000
8973000
16857062
4830000
51297477
8000000
4172200
35352075
4222000
35007500
29070270
27000000
11355009
13867324
3800000
85110244
38500000
21294000
23200000
24553333
30324000
2500000
4036500
4000000
14958720
16669800
10467126
43984800
4500000
164306145
17752000
22400000
15409200
10050000
11550000
19250000
35053124
4067836126
8866667
28497000
13994400
53735409
2952000
4340000
10000000
15545593
16440000
2400000
5593000
317142856
42822594
19750000
8404871
12450000
17988000
38000000
1470000
30272000
2682714003
31161900
20500000
200000000
19800000
18536900
9600000
5250000
4730694
4696802633
12729123
15000000
1898910
4000000
6600000
39666000
35746000
26461215
51152203
4950000
18083100
22000000
7253328
1888690
36311145
9563672
4172691
973874
15400000
6160000
15000000
15200000
12906667
19500000
34100000
4950000
14400000
9960000
7172754
16300771
90000000
16490231
1812800
1693508659
13800000
3802500
4778507
7920000
25066666
29109840
74881958
4500000
37682921
17100018
7745284
18924000
13933333
2628738
25239828
7765818
21259200
10000000
19115870
3299999
22500000
12650000
35006000
18266661
2760000
47719770
3070655
5950000
22894940
15000000
1312500
60460668
23200000
1463932
17299950
56000000
27900000
42000000
5666665
10500000
15170400
45578930
18948267
83584320
71500000
14280000
15431667
8400000
74700899
24000000
14776535
146545689
35012640
14400000
40385788
8000000
9403170
34092486
21477708
19200000
40638000
18966984
12584000
102824406
39857080
10500000
8550000
13348800
5850000
37810676
24300000
84000000
32964579
1954181
28184000
16956543
661878
6250000
74400000
24688500
20787200
50000000
26312000
8183000
27199167
9870000
22100000
52157376
5868530
10000000
132000000
34209628
10915166
17600000
377702
17050000
26000000
8183000
3554000
54706085
6000000
94500000
18000000
24000000
38506500
1376000
10499202
11500000
33359872
13394104
22500000
4980000
7200000
19291250
20368430
27000000
16000000
17653174
64700000
98880000
5200000
11160000
5400000
1691198542
25183500
16358834
16307694
1176135580
45866000
6600000
477504693
7982000
4200000
3936800
24906856
5793792
1225000
3903500
14700000
18000000
40306980
10000000
11746930
12000000
652363624
24500000
55200000
60053100
14215413
27500000
4950000
6403477
14580000
6812433
10316000
50324000
66800000
29228389
30000000
11400000
662921880
20000000
28363608
595000
16993600
12000000
16800000
750000000
5916666
44358401
15350600
3000000
20675000
8178258
46000000
10000000
6000000
6624000
24000000
2200000
9964500
1935000
7447866
24166900
21743358
44482519
54843229
12800000
16200000
5196646
38500000
25206667
15469850
24500000
49574179
25806726
53487000
16800000
7000000
36116667
1120000
11295000
20730000
4400000
17500000
24000000
110451484
10133333
40130597
3600000
4789500
49500000
3750000
14577500
16500000
85327000
3891685
46739371
5000000
16000000
12000000
15162000
5600000
50000000
10628100
10000000
1654000
10777452
7875063
5400000
34085245
14632800
1790074610
2250000
7600000
59546666
10981614
21000000
13906420
20160000
24934800
41566667
7737000
10650000
12889800
30897000
71971200
72000000
33907523
24500000
41826178
2214337
6083730
29616540
40950000
34294000
2813080
760000
10399332
1120000
3435831
33640212
7200000
12115808
2933333
59298000
24000000
16500000
180000000
48595500
30000000
21444694
24185406
29725800
28128000
8000000
27106667
1297463126
17184000
21919482
3934000
6000000
100000000
14265000
82948318
491632488
58210515
12616000
30956300
9636000
18036000
11383008
27590251
24000000
27797000
11500000
16398567
35000000
149810602
10340000
21600000
6879888
42000000
5000000
3000000
10276917
11200000
23187162
6497240
720918964
18481667
13600000
39756462
8000000
27485024
7200000
2200000
500000000
12495000
4400000
23100000
17985000
4500000
28000000
43120000
21500000
94800000
66733333
15000000
5280000
8460000
20719849
3000000
3800000
4050000
40773288
45100000
378890000
12500000
32000000
16933560
26400000
16100000
5000000
5203137
33000000
66000000
4400000
17850000
2220000
13516089
19740000
18700000
31500000
10421333
48282381
81500000
4195200
28704000
22779400
22418293
11820000
7046000
41910000
4200000
23427446
31500000
21000000
91624333
40370000
45637265
1614355
3878366
11400000
19655114
8000000
5600000
60564000
47621871
39466666
21600000
30000000
20142000
7560000
16250000
128525
28800000
6189452
54600000
964733
24000000
107187135
14400000
8000000
5376216
16093200
16486344
10074825
30116722
6134310
2250000
6500000
2450000
30000000
8701450
2409628
15049366
10256000
14580000
15231600
868625000
17000000
25891107
46590520
4400000
6400000
7800000
19425048
14908242
17439500
7381122
73434360
17325000
33800000
5400000
8136954
7706462
671278092
54941724
918900750
8183000
2500000
9288000
17500000
170480000
31070000
13200000
16295000
24732588
984385241
3300000
20000000
24000000
36266666
20290000
6375275
19240726
4010996
8200000
63630000
61342196
20000000
17875560
60000000
4500000
13072500
31500000
5400000
5075000
12600000
21868227
36750000
70180000
4860000
10748924
21114667
2349000000
9066336
20250000
4196000
36000000
9520000
57600000
44705577
20631804
27799200
11540000
29380340
3000000
318997562
47448500
25000000
96019800
94733371
8778000
270000000
27800000
17640000
12600000
13393150
5000000
38994800
184430200
7520000
5250000
23436000
54035700
45027500
20000000
331506117
6560000
17071000
66733610
8000000
15200000
49140000
10163636
4116667
23700681
14840000
1000000
17322000
40149057
17152000
33093333
15672000
18505095
15477696
6392628
45793800
5010840
16925436
7788000
6836421
80000000
79035615
22670801
19980000
9882462
68736528
12982500
68287296
13200000
24400000
110000000
8400000
6384636
12500000
31605000
12000000
30800000
11119680
9000000
24500000
39804000
37080000
10500000
20989340
13882014
4091500
41917800
9462000
7520000
14500000
6072000
84456000
5526000
10000000
16500000
61521425
5779627
157106000
5610000
10569000
8532300
75000000
8057910
48952600
21000000
41002135
184484520
53350000
32335832
56934483
27000000
315609000
14310000
9000000
37858000
31186575
2600000
25819248
4500000
31280000
27984000
3070655
26800000
20000000
8800000
6135662
17685100
39049959
32500000
14311200
5916666
8000000
180636000
38500000
673199988
36000000
56890200
23631300
90000000
8435700
5200000
18000000
2936000
42450500
25925400
90568868
3300000
11149361
21000000
7600000
19215080
12000000
10908156
842759956
70520040
21440000
25000000
12500000
71500000
14850000
7000000
8466667
15000000
26000000
35917260
24750000
32025000
13750968
1620000
36172500
16800000
54000000
2532250
16215290
45275460
8878000
4000000
13333334
11400000
34000000
7819007
27294176
13500000
17190000
18824000
30000000
22944800
8400000
84269088
14048244
19602000
22361602
70125000
18300000
6800000
23000000
10829000
22200000
79200000
121200000
13856000
2250000
12000000
1727880
11605500
19992000
27000000
3200000
6000000
32400000
140703624
11541867
12000000
5162400
16333333
2730000
39940956
21907445
9965475
192386405
25500000
17165333
6711467
31200000
12500000
38347280
23516400
264912978
750784013
6500000
24890000
32091224
10569000
4720000
36000000
24400000
7021500
6000000
39499544
7931733
13066666
2256719
83500000
4761000
40013050
19019431
16675184
1500000
79233354
5964060
8824500
3000000
22008333
1400000
19623600
28000000
9772440
1401585
14240000
3500000
9599429
14790750
21591360
14490000
11067600
32400000
23940000
2252700
26780000
28833333
27623464
8188413
12450000
45055159
12000000
8400000
23543419
8930469
30000000
106056362
9000000
8500000
4745955
14651000
79898222
14000000
6887266
72800000
33044082
9000000
15162000
24576667
72000000
31200000
1800000
107977744
46266667
6600000
9510000
7194624
2400000
25784627
3273150
50000000
4878367
21000000
22388000
2988300
31185000
46998900
43911192
97119000
23576400
10320258166
20142454
12000000
23488000
14000000
8680000
8700000
7310000
36660460
40000000
1500000
28281666
24000000
15648255
9353333
6000000
28664900
3985348
16065000
9000000
60948894
3558000
20261745
8750000
10500000
120000000
2000000
5200000
26250000
23821000
379585117
90382500
8183000
927196186
246726709
20000000
1600000
5988430
11000000
4450600
41702130
13520000
32666667
13507560
14660500
30000000
1840000
2975000
20700900
4410000
44000000
10449910
18760000
15000000
6940000
45139692
2844000
61747400
22711500
16800000
2900000
7290000
74759615
20340536
3928000
15558543
184380000
4800000
8778000
25480140
90000000
11366667
17172000
18000000
30159360
10000000
36459100
48300000
45690400
3750000
11000000
6900000
11200000
8350000
27500000
14092000
13200000
51120000
168469776
18773800
5627900
19998700
43731696
38907000
59029000
95588218
58710000
13409263
794457879
80750000
1160000
8000000
360000000
18400000
1350985589
21150000
31649728
26006400
57811520
13800000
5665008
5625396
7200000
17752000
41600000
23300000
33997272
12063033
5873587
28340150
25179000
53281177
16000000
39229995
7560000
13760000
3666667
45167650
26060000
5000000
8316000
34588260
7600000
33816997
44700000
42333910
56891854
11843333
136297770
10000000
20900022
14320000
23584000
102000000
64200000
5000000
23520000
9594450
8750000
10500000
9514812
24600000
15170750
59652450
25894000
2310000
16000000
17050000
8400000
11938783
2738333
18000000
30954000
10000000
69000000
16830000
21000000
15692180
14500000
78558480
10200000
38160000
32000000
1111000
6122466622
126503380
16411333
12792451
46528000
2430000
31500000
105087000
11700000
12000000
6300000
9000000
54104002
194500000
14438199
11359592
19980000
22517200
40820000
20000000
7065968
22650372
21747000
17305600
65450000
30324000
17381333
42000000
15499155
11180000
102870000
12277737
29981500
32900000
22800000
10000000
2750000
12000000
17330898
10000000
51262400
35663950
10303272
5100000
9571452
17400000
12330000
6095000
668948115
58681423
75218669
30000000
55764408
33810000
11000000
10500000
40432000
7336300
15170400
10440000
1282496899
7080000
89116498
134418868
10733800
47461600
14049674
51480000
11276440
3700000
12000000
12348000
5600000
17435818
17510000
19000000
78000000
22091726
5433404
2000000
119254742
12600000
3000000
227500000
25438385
12000000
10628100
28170993
56973660
6376133
590492654
5700000
11368000
13314000
441004007
17598637
16241000
53024400
1650000
5950000
24514510
45885686
139230000
41450000
7870484
26449500
100164767
10000000
26200000
6600000
11598030
8000000
13068000
60000000
200000
14850000
16785000
9881157
10873686
19000000
25959787
5386667
43214268
765060000
908526
3790150
2753167
12758667
21516120
118500000
15913191
20000000
81121705
50000000
30800000
135904125
98718396
9920000
27727200
4693333
6000000
46800000
156693322
30000000
41400000
9250000
87100000
31951412
14540000
56100000
2000000
20900022
2380000
12300000
5699505
13200000
82159043
13500000
6800000
20913180
56100000
7840000
7400000
10419400
4400000
17985000
21000000
3000000
32883600
8675590
14168700
1931264
103292000
66937825
16042500
8151666
50193000
33881925
8100000
49854000
36760588
30542400
18062880
4950000
8000000
33735932
77715097
21426219
14700000
18000000
8000000
34400000
9500000
12113132
13750000
46713390
4497330
10950000
29925333
5100000
21000000
38280515
2000000
31200000
10815000
8750000
7164430
15000000
34200000
24022798
19500000
74240000
20218560
24480000
36310541
22374265
10266666
64482773
67400000
31570000
78000000
31052800
4370000
3000000
950000000
9000000
4800000
32071000
14400000
40000000
30000000
14119353
4180486
6000000
84022090
18000000
99997450
89904726
5840338
4000000
5700000
13308125
14000000
23590000
12000000
506412210
17988000
15484480
34747014
35200000
14415000
237186191
13866667
53524700
19474560
182811600
19761977
500000000
1285200
27642777
30996000
15500380
27760000
3900000
2000000
13438070
11642858
34749124
11500000
160312512
15300000
40600000
31486000
17333254
12120000
11784732
15733334
3240800
39520000
22975048
4860000
1833333
60964120
79065125
41273400
57600000
66136560
13666666
7500000
102538333
23589000
12540000
8000000
34591860
13066650
28916000
16566666
1446980
11211900
12410000
12913240
106020000
677416510
30017203
6978084
20592000
1174000
22000000
42773250
36300000
22500000
4145224614
6000000
18419247
43500000
16800000
6000000
52500000
16448984
30306108
20106240
15500000
20936021
38233333
17400000
79310000
95200000
3500000
72600000
11200000
5929770
9600000
28780848
3300000
34206396
16000000
880758666
18000000
21967419
552481174
30324000
24000000
13500000
9880000
8310780
4558772
10979800
21600000
3000000
704718651
6400000
22000000
17246667
5904000
58162500
23662866
32114310
28647000
76767321
86408000
8640000
46733667
58666667
35521104
78331500
14400000
15300000
30324000
12500000
121713033
8200000
30000000
11600000
29383365
61140800
31276004
24000000
3254400
2700000
43153331
5202000
6798000
19554000
17556884
2187338
10000000
59400000
3340480
10800000
5588916
26950000
37200000
28896000
57500000
4000000
8000000
33600000
11000000
22938300
90188175
1175381
748418792
17500000
32500000
9370000
7800000
25666605
12767170
85684500
11660000
4010000
7500000
5075000
165982682
7000000
9000000
15898050
108933333
11700000
34500000
24000000
9408000
22351600
9948800
15586667
59280000
2106468
13500000
20000000
4518870
35822000
56282388
15500000
7000000
35378000
7000000
12600000
29942000
127194280
89650000
31185000
1215349248
23540000
3179840
30068831
20153359
9500000
13500000
11466480
14000000
6352030
1710199
11200000
47560000
9000000
18357447
7600000
40866000
30030000
45000000
31500000
348839810
11448100
41303600
123000000
6000000
67666667
1174014271
165359997
8880000
10720000
12333333
7000000
34500000
7205869
96488159
3030610
8500000
514534859
61319333
44881582
23100000
38171999
30429000
3157890
1507314
36162000
11100000
18500000
56012500
6756000
26083333
22500000
8911560
10500000
19527083
94200820
1137733
23562000
74439600
302857143
13500000
39600000
59937389
596183281
6250000
6053528
19256555
12000000
19253333
30514558
3900000
151000000
19428674606
4831667
6000000
17500000
16544033
21193333
12495324
9000000
24663022
9918180
64948566
2500000
7800000
37050000
26775000
15913191
41973750
7652497
41625040
13066666
40430000
26400000
50000000
36300000
14000000
8760000
160000000
2084404
10800000
43768747
23573333
18023559
11000000
5562568
13345540
6750000
163551310
39410624
27000000
20000000
35960385
225457361
2307426160
19800000
4365000
24000000
34241167
20988000
28000000
788175
21980000
29792000
3200000
115066000
8843683
12991388
10000000
3000000
24000000
23256000
10000000
138120000
6740000
30316000
3758968
2400000
73144056
35581447
6270000
2500000
90260385
21000000
6319495
19250000
40250000
9600000
7856962
53674739
7000000
9580000
2100000
55292160
175740576
39741303
14400000
8183000
3750000
5775000
35800000
11600000
7991602
26250000
10750000
20690640
1100000
17390000
30000000
28200000
19720000
39137448
3953216
15249667
19800000
9730000
18000000
50707267
9009000
20744238
17635000
36274528
8000000
11250000
23265000
19333333
1597692759
25196941
44000012
1300000
11140480
1488442
12000000
3572800
28253333
16200000
3200000
59364000
1833856172
21269500
22842000
8000000
13500000
53967086
40712117
33450000
6762000
6000000
9000000
8486400
12092543
12000000
11900000
27090000
20150000
3500000
9450000
12040200
18400000
50400000
8100000
99409970
94350000
7200000
5800000
156789288
3120000
999436
34134983
3600000
4000000
25728000
37800000
1350000
47632480
355561126
27588000
10462000
42000000
59998500
32300800
29430000
10800000
21000000
10800000
400000
36000000
16879880
16528036
9000000
13500000
112858200
15000000
3520000
3110000
17400000
47990400
1780900
13976600
31552000
3168000
81666667
37500000
2500000
12250000
781000000
19500000
60000000
50405000
19063375
924420
60000000
20992624
4200000
283433000
49068000
45000000
12000000
9200000
92500000
6264973328
33040000
21000000
43000000
33573708
5432000
29493333
2507858386
21000000
20949435
4600000
16000000
65621000
9955896
11000000
2940000
16962260
167820711
903850000
444444444
51000000
8000000
100000000
8336000
161081898
1000000
24284120
27414000
2850686
6600000
19800000
50313960
97664250
8066703
18237867
21000000
17685000
23833333
3174000
225000000
4000000
18840000
26288001
4219839
41462296
9600000
6000000
138804000
977550
16500000
27000000
355000000
73010379
685000000
14113625
48101666
66088124
18795456
12081000
5400000
5929770
26181232
27450000
6800000
45160572
35000000
4224127
54000000
23904000
14868360
15372000
71005275
11066516
34073000
10876015
4461960
49500000
10136565
176503358
77350000
2600000
13464000
2700000
24500000
15691074
13380098
40156267
8000000
4800000
9676061
993406776
11808000
29095319
59830228
27410502
16800000
23730000
100000000
17537000
39900000
7668000
10800000
1150000
12572856
58662000
24080000
41792400
15631000
28800000
7200000
24691824
24000000
27223000
1414189818
9799650
1912814
26690000
22598775
17024700
3400000
15876000
53903333
18160000
7950000
14805900
41999800
315079745
16350000
98215056
39720000
1393333
3800000
10800000
11119800
44989534
28753333
29650600
87000000
19400000
204000000
16120000
24000000
48942708
5550173
2000000
276000
8223546
6200000
319774420
334109160
109750000
15914344
155000000
21801000
10800000
13239105
14400000
7200000
6042000
13832900
42000000
30927800
14289875
12201000
70224000
33555600
82700466
3040000
28525952
43849500
13800000
17651520
2484210
27018684
44000000
24158230
42163620
10550633
7229000
16200000
35191518
27000000
13500000
23127333
75786593
22000000
3664500
10800000
21094630
24319000
6600000
34680000
30058980
64152000
46920000
10000000
8880000
5000000
28010850
3600000
20663467
2467176
18435735
16000000
16200000
11333333
50866035
14500000
90000000
11256960
9777000
23100000
198695139
6966666
10000000
6095000
44070000
5564318
1535328
49500000
13477763
20484150
54670000
37632078
13263822
73100000
3654696
10100000
4406960
26800000
132000379
35492344
225000000
8075000
5532800
52377394
49337106
22604552
12000000
1399200
33076338
27000000
324596659
7185141
34402000
5326800
81000000
9000000
5400000
11600000
16000000
36300000
8866667
16049733
23240000
56650000
70564000
6600000
40950000
3000000
4690000
6075000
6165396
9900000
200000
31886400
7466667
20600000
32910000
48740909
35215390
3371668433
18100331
78666667
7200000
2100000
38280515
172500000
15000000
25023600
33530000
21254899
27000000
5000000
2315250
8000000
10400000
59549000
5100000
1317965
4884417696
18000000
8000000
44200000
6800000
6650000
20000000
15372000
26275476
20000000
13313872
25218820699
1327682209
1190000
10000000
13901548
8000000
24000000
5090000
38500000
7600000
199251083
55998000
21249833
20226667
2500000
324701796
20020895
118750000
49500000
8250000
14820000
7770000
24500000
12570080
4628182697
53545504
8800000
6863333
8987892
6206822
69090000
167180100
11438000
5608000
27866667
17150000
4500000
7000000
34671906
11165268
26400000
25410000
17000000
70160000
10197110
7425005
16523881
33250000
8250000
17271459
9000000
45320000
14600250
28660695
27386400
40000000
102210013
19629672
16703167
64200000
16000000
7596000
292816555
74233333
40992000
2906750
19600000
4500000
27500000
8791200
3350000
17153333
4487287
67689899
103981224
7560000
4500000
43536378
60000000
24040000
24150000
5321670
3900000
95107200
9600000
2277050
29967149
20453736
10029625
15166667
9000000
40755000
83809333
12789093
4080584
8370000
49623000
7875000
37742250
4857840
15130619
2000000
85435413
45000000
9289325
12426190
200000000
1
18271548
41322676
18540000
35191667
34492500
18483000
18333333
3000000
12000000
27300000
53500000
124429000
151190495
6000000
20636928
6974826
7500000
5400000
9900000
22701667
21780000
13455159
76690790
11080030837
23019662
37927690
26593819
27661720
25192000
16625000
11000000
9000000
4680000
6408000
5534390
12000000
14431872
39187200
44000000
2965532875
30100500
20790000
5200000
11900000
18000000
21000000
25410000
30350667
642600
100000000
1435381
16800000
12720000
16800000
355300000
8064560
35235200
10500000
245355413
168667200
195190272
8055000
24780000
27000000
4500000
91691309
10341200
2913333
30701333
23175000
29678636
12964203
122818329
16800000
58608000
77259611
11234616
46429088
2409777
23180000
13800000
12910800
3093333
7066666
35340948
1275120000
4200000
71579670
14701716
23172952
23320896
21798796
8308300
17000000
6360000
4833333
8072000
14350000
20480000
12799667
9600000
34836000
17266667
58000000
37666667
4937400
1381227
90000000
7522395
13125667
17000000
14277120
548335887
21440000
10816000
32850800
2599279
57200000
334833
44845583
30459000
100000000
57052800
3287089067
11315168
19000000
3543750
10174990
39553333
4345000
2266667
459836525
83131368
39815070
31500000
5016667
16543800
6200004
141770000
7578740
6879888
18414000
6247500
10084438
6800000
4800000
26460000
40000000
6000000
16952000
22661731
33466667
27799000
36881010
47667000
13200000
50000000
9344580
25466666
29750000
14666666
12000000
102511497
3750000
1500000
6352500
31225245
3000000
7746820
18800000
34617000
8113552
12000000
21000000
15912140
90934998
41910000
30000000
18849999
17100000
47504070
679095095
4500000
20416658
6000000
889565784
25530267
22437205
5000000
49656000
20570666
3500000
16929192
408010127
29510000
16008666
8059860
10175000
15000000
3993400
18300463
58344727
67858000
20000000
6500000
10871679
53787021
31005885
7200000
32000000
47100000
7290000
188201784
681587881
102022022
13272000
82353650
35000000
3850928
20046667
6240564
14536000
5569200
15581000
2795760
40789863
127304802
3000000
1120000
4981000
11256960
77454000
331710500
10666666
8600000
53286000
36814053
1
2249520
7744478
9000000
